,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,rating_numerator,rating_denominator,name,retweet_count,favorite_count,breed,stage
1462,679854723806179328,0,0,2015-12-24 02:42:51,Twitter for iPhone,7,10,Bruce,1308,2985,chow,None
1463,679844490799091713,0,0,2015-12-24 02:02:12,Twitter for iPhone,10,10,Willie,810,2471,Airedale,None
1467,679729593985699840,0,0,2015-12-23 18:25:38,Twitter for iPhone,8,10,Hunter,870,2254,West_Highland_white_terrier,None
1468,679722016581222400,0,0,2015-12-23 17:55:32,Twitter for iPhone,8,10,Mike,497,1728,boxer,None
1471,679511351870550016,0,0,2015-12-23 03:58:25,Twitter for iPhone,7,10,William,1347,3510,Chihuahua,None
1473,679475951516934144,0,0,2015-12-23 01:37:45,Twitter for iPhone,9,10,Evy,679,2179,Maltese_dog,None
1474,679462823135686656,0,0,2015-12-23 00:45:35,Twitter for iPhone,11,10,Hurley,19990,33042,toy_poodle,None
1475,679158373988876288,0,0,2015-12-22 04:35:49,Twitter for iPhone,11,10,Rubio,8593,22316,pug,None
1477,679132435750195208,0,0,2015-12-22 02:52:45,Twitter for iPhone,10,10,Louis,1229,3078,Scottish_deerhound,None
1478,679111216690831360,0,0,2015-12-22 01:28:25,Twitter for iPhone,12,10,officially,2712,6194,kelpie,None
1479,679062614270468097,0,0,2015-12-21 22:15:18,Twitter for iPhone,11,10,Chompsky,8705,17742,schipperke,None
1480,679047485189439488,0,0,2015-12-21 21:15:11,Twitter for iPhone,9,10,None,719,2337,golden_retriever,None
1481,678991772295516161,0,0,2015-12-21 17:33:48,Twitter for iPhone,12,10,None,1250,2415,Eskimo_dog,None
1482,678969228704284672,0,0,2015-12-21 16:04:13,Twitter for iPhone,11,10,Lola,488,1702,Labrador_retriever,None
1484,678798276842360832,0,0,2015-12-21 04:44:55,Twitter for iPhone,7,10,Linda,1257,3609,Airedale,None
1485,678774928607469569,0,0,2015-12-21 03:12:08,Twitter for iPhone,11,10,Tug,972,2906,Pembroke,None
1487,678764513869611008,0,0,2015-12-21 02:30:45,Twitter for iPhone,10,10,Wilson,504,1704,Irish_terrier,None
1488,678755239630127104,0,0,2015-12-21 01:53:54,Twitter for iPhone,10,10,Dash,3505,7413,malamute,None
1489,678740035362037760,0,0,2015-12-21 00:53:29,Twitter for iPhone,6,10,Tango,1799,3905,beagle,None
1491,678643457146150913,0,0,2015-12-20 18:29:43,Twitter for iPhone,10,10,Grizz,448,2130,Labrador_retriever,None
1492,678446151570427904,0,0,2015-12-20 05:25:42,Twitter for iPhone,10,10,None,1659,4147,Staffordshire_bullterrier,None
1494,678410210315247616,0,0,2015-12-20 03:02:53,Twitter for iPhone,10,10,Jerome,1929,4395,schipperke,None
1495,678399652199309312,0,0,2015-12-20 02:20:55,Twitter for iPhone,12,10,None,33629,82143,Bedlington_terrier,None
1496,678396796259975168,0,0,2015-12-20 02:09:34,Twitter for iPhone,12,10,None,443,1649,Pembroke,None
1498,678380236862578688,0,0,2015-12-20 01:03:46,Twitter for iPhone,10,10,Crumpet,962,2528,Samoyed,None
1500,678334497360859136,0,0,2015-12-19 22:02:01,Twitter for iPhone,10,10,Rosie,275,1349,Norfolk_terrier,None
1502,678255464182861824,0,0,2015-12-19 16:47:58,Twitter for iPhone,9,10,Jessifer,394,1641,Chihuahua,None
1503,678021115718029313,0,0,2015-12-19 01:16:45,Twitter for iPhone,12,10,Reese,6743,14269,miniature_pinscher,None
1504,677918531514703872,0,0,2015-12-18 18:29:07,Twitter for iPhone,10,10,None,432,1399,Eskimo_dog,None
1506,677716515794329600,0,0,2015-12-18 05:06:23,Twitter for iPhone,14,10,None,1019,3166,chow,None
1507,677700003327029250,0,0,2015-12-18 04:00:46,Twitter for iPhone,10,10,Ralph,1527,3512,Siberian_husky,None
1508,677698403548192770,0,0,2015-12-18 03:54:25,Twitter for iPhone,9,10,Sadie,336,1271,Shih-Tzu,None
1509,677687604918272002,0,0,2015-12-18 03:11:30,Twitter for iPhone,11,10,None,892,2566,Pembroke,None
1510,677673981332312066,0,0,2015-12-18 02:17:22,Twitter for iPhone,9,10,None,1580,3455,Maltese_dog,None
1514,677565715327688705,0,0,2015-12-17 19:07:09,Twitter for iPhone,6,10,None,483,1338,basset,None
1516,677547928504967168,0,0,2015-12-17 17:56:29,Twitter for iPhone,12,10,None,3840,7167,American_Staffordshire_terrier,None
1517,677530072887205888,0,0,2015-12-17 16:45:31,Twitter for iPhone,9,10,Axel,239,1113,Staffordshire_bullterrier,None
1518,677334615166730240,0,0,2015-12-17 03:48:51,Twitter for iPhone,9,10,None,308,1403,Lakeland_terrier,None
1519,677331501395156992,0,0,2015-12-17 03:36:28,Twitter for iPhone,9,10,Humphrey,247,1132,beagle,None
1520,677328882937298944,0,0,2015-12-17 03:26:04,Twitter for iPhone,10,10,Derek,1578,3753,kelpie,None
1521,677314812125323265,0,0,2015-12-17 02:30:09,Twitter for iPhone,10,10,Tassy,565,1693,Blenheim_spaniel,None
1522,677301033169788928,0,0,2015-12-17 01:35:24,Twitter for iPhone,5,10,Juckson,433,1280,Japanese_spaniel,None
1525,677187300187611136,0,0,2015-12-16 18:03:28,Twitter for iPhone,9,10,None,973,2818,English_setter,None
1526,676975532580409345,0,0,2015-12-16 04:01:59,Twitter for iPhone,11,10,Cooper,1129,2867,malamute,None
1527,676957860086095872,0,0,2015-12-16 02:51:45,Twitter for iPhone,10,10,None,849,2289,Labrador_retriever,None
1528,676949632774234114,0,0,2015-12-16 02:19:04,Twitter for iPhone,8,10,Tyrus,419,1346,Welsh_springer_spaniel,None
1530,676946864479084545,0,0,2015-12-16 02:08:04,Twitter for iPhone,12,10,None,397,1764,Pekinese,None
1534,676864501615042560,0,0,2015-12-15 20:40:47,Twitter for iPhone,10,10,Ash,745,2164,Chesapeake_Bay_retriever,None
1535,676821958043033607,0,0,2015-12-15 17:51:44,Twitter for iPhone,11,10,None,16414,23795,Great_Pyrenees,None
1537,676811746707918848,0,0,2015-12-15 17:11:09,Twitter for iPhone,9,10,Penny,444,1455,Chihuahua,None
1540,676613908052996102,0,0,2015-12-15 04:05:01,Twitter for iPhone,12,10,the,206,1121,Doberman,None
1541,676606785097199616,0,0,2015-12-15 03:36:42,Twitter for iPhone,12,10,None,459,1937,malinois,None
1543,676588346097852417,0,0,2015-12-15 02:23:26,Twitter for iPhone,5,10,Bubbles,838,2402,Boston_bull,None
1544,676582956622721024,0,0,2015-12-15 02:02:01,Twitter for iPhone,8,10,Vinnie,291,1240,Boston_bull,None
1546,676533798876651520,0,0,2015-12-14 22:46:41,Twitter for iPhone,12,10,None,583,1938,chow,None
1547,676496375194980353,0,0,2015-12-14 20:17:59,Twitter for iPhone,9,10,Griffin,560,1565,pug,None
1550,676430933382295552,0,0,2015-12-14 15:57:56,Twitter for iPhone,10,10,Duke,361,1437,golden_retriever,None
1552,676237365392908289,0,0,2015-12-14 03:08:46,Twitter for iPhone,8,10,Winston,306,1262,French_bulldog,None
1553,676219687039057920,0,0,2015-12-14 01:58:31,Twitter for iPhone,10,10,Kenneth,32455,77069,whippet,None
1555,676191832485810177,0,0,2015-12-14 00:07:50,Twitter for iPhone,10,10,None,1077,2348,Chihuahua,None
1556,676146341966438401,0,0,2015-12-13 21:07:04,Twitter for iPhone,10,10,Bert,697,1978,Irish_water_spaniel,None
1557,676101918813499392,0,0,2015-12-13 18:10:33,Twitter for iPhone,11,10,Striker,1212,2896,Shih-Tzu,None
1559,676089483918516224,0,0,2015-12-13 17:21:08,Twitter for iPhone,9,10,None,451,1355,bull_mastiff,None
1561,675891555769696257,0,0,2015-12-13 04:14:39,Twitter for iPhone,6,10,Donny,906,2187,Italian_greyhound,None
1562,675888385639251968,0,0,2015-12-13 04:02:03,Twitter for iPhone,10,10,None,1004,2441,West_Highland_white_terrier,None
1563,675878199931371520,0,0,2015-12-13 03:21:34,Twitter for iPhone,11,10,None,1459,4283,Cardigan,None
1564,675870721063669760,675707330206547968,4196983835,2015-12-13 02:51:51,Twitter for iPhone,11,10,None,599,1686,golden_retriever,None
1567,675822767435051008,0,0,2015-12-12 23:41:18,Twitter for iPhone,10,10,None,558,1564,Pomeranian,None
1569,675798442703122432,0,0,2015-12-12 22:04:39,Twitter for iPhone,10,10,Bernie,3536,10522,beagle,None
1570,675781562965868544,0,0,2015-12-12 20:57:34,Twitter for iPhone,11,10,Buddah,495,1663,Maltese_dog,None
1572,675710890956750848,0,0,2015-12-12 16:16:45,Twitter for iPhone,12,10,Lenny,861,1940,standard_schnauzer,None
1573,675707330206547968,675497103322386432,4196983835,2015-12-12 16:02:36,Twitter for iPhone,11,10,None,727,2031,Staffordshire_bullterrier,None
1576,675531475945709568,0,0,2015-12-12 04:23:49,Twitter for iPhone,10,10,Ellie,402,1214,Pembroke,None
1577,675522403582218240,0,0,2015-12-12 03:47:46,Twitter for iPhone,10,10,Sammy,298,1069,cocker_spaniel,None
1578,675517828909424640,0,0,2015-12-12 03:29:35,Twitter for iPhone,12,10,None,477,1329,Scottish_deerhound,None
1580,675497103322386432,0,0,2015-12-12 02:07:14,Twitter for iPhone,11,10,Reggie,1351,3216,vizsla,None
1581,675489971617296384,0,0,2015-12-12 01:38:53,Twitter for iPhone,10,10,None,623,1334,West_Highland_white_terrier,None
1584,675372240448454658,0,0,2015-12-11 17:51:04,Twitter for iPhone,13,10,None,529,1732,Chihuahua,None
1585,675362609739206656,0,0,2015-12-11 17:12:48,Twitter for iPhone,12,10,Daisy,237,1073,Labrador_retriever,None
1586,675354435921575936,0,0,2015-12-11 16:40:19,Twitter Web Client,13,10,None,17916,33628,golden_retriever,None
1587,675349384339542016,674999807681908736,4196983835,2015-12-11 16:20:15,Twitter for iPhone,13,10,None,2351,4004,borzoi,None
1589,675166823650848770,0,0,2015-12-11 04:14:49,Twitter for iPhone,10,10,Arnold,1676,3697,standard_poodle,None
1591,675149409102012420,0,0,2015-12-11 03:05:37,Twitter for iPhone,12,10,None,1753,3826,chow,None
1592,675147105808306176,0,0,2015-12-11 02:56:28,Twitter for iPhone,10,10,None,250,966,golden_retriever,None
1593,675146535592706048,0,0,2015-12-11 02:54:12,Twitter for iPhone,7,10,Coops,327,1220,Cardigan,None
1594,675145476954566656,0,0,2015-12-11 02:49:59,Twitter for iPhone,9,10,None,940,2186,Labrador_retriever,None
1597,675111688094527488,0,0,2015-12-11 00:35:44,Twitter for iPhone,8,10,Oliver,264,986,Labrador_retriever,None
1600,675015141583413248,0,0,2015-12-10 18:12:05,Twitter for iPhone,10,10,Moe,1247,2776,golden_retriever,None
1602,675003128568291329,0,0,2015-12-10 17:24:21,Twitter for iPhone,12,10,Laela,490,1589,Pembroke,None
1603,674999807681908736,674793399141146624,4196983835,2015-12-10 17:11:09,Twitter for iPhone,13,10,None,1142,2292,Rottweiler,None
1604,674805413498527744,0,0,2015-12-10 04:18:42,Twitter for iPhone,10,10,None,368,877,English_springer,None
1605,674800520222154752,0,0,2015-12-10 03:59:15,Twitter for iPhone,11,10,Tedders,892,3068,Pembroke,None
1606,674793399141146624,671729906628341760,4196983835,2015-12-10 03:30:58,Twitter for iPhone,13,10,None,1133,2556,giant_schnauzer,None
1607,674790488185167872,0,0,2015-12-10 03:19:24,Twitter for iPhone,13,10,None,260,1128,Labrador_retriever,None
1608,674788554665512960,0,0,2015-12-10 03:11:43,Twitter for iPhone,9,10,Maggie,218,825,miniature_poodle,None
1612,674764817387900928,0,0,2015-12-10 01:37:23,Twitter for iPhone,10,10,None,247,799,Samoyed,None
1614,674752233200820224,0,0,2015-12-10 00:47:23,Twitter for iPhone,12,10,None,483,1490,vizsla,None
1615,674743008475090944,0,0,2015-12-10 00:10:43,Twitter for iPhone,10,10,Sophie,575,1434,Bernese_mountain_dog,None
1616,674739953134403584,0,0,2015-12-09 23:58:35,Twitter for iPhone,11,10,None,409,1134,Dandie_Dinmont,None
1619,674670581682434048,0,0,2015-12-09 19:22:56,Twitter for iPhone,9,10,Jeb,676,1642,malamute,None
1621,674646392044941312,0,0,2015-12-09 17:46:48,Twitter for iPhone,5,10,None,516,1462,flat-coated_retriever,None
1622,674644256330530816,0,0,2015-12-09 17:38:19,Twitter for iPhone,11,10,None,277,1050,basset,None
1625,674468880899788800,0,0,2015-12-09 06:01:26,Twitter for iPhone,13,10,Louis,2131,6341,chow,None
1627,674436901579923456,0,0,2015-12-09 03:54:22,Twitter for iPhone,9,10,Bailey,407,1135,Shih-Tzu,None
1628,674422304705744896,0,0,2015-12-09 02:56:22,Twitter for iPhone,12,10,Ava,555,1465,golden_retriever,None
1629,674416750885273600,0,0,2015-12-09 02:34:18,Twitter for iPhone,10,10,Jonah,145,694,Chihuahua,None
1630,674410619106390016,0,0,2015-12-09 02:09:56,Twitter for iPhone,10,10,Lenny,482,1222,beagle,None
1631,674394782723014656,0,0,2015-12-09 01:07:00,Twitter for iPhone,8,10,Gary,594,1528,Lakeland_terrier,None
1634,674291837063053312,0,0,2015-12-08 18:17:56,Twitter for iPhone,11,10,Kenny,6094,15013,Cardigan,None
1635,674271431610523648,0,0,2015-12-08 16:56:51,Twitter for iPhone,10,10,None,752,1595,German_shepherd,None
1636,674269164442398721,0,0,2015-12-08 16:47:50,Twitter for iPhone,8,10,Bob,232,914,pug,None
1639,674255168825880576,0,0,2015-12-08 15:52:13,Twitter for iPhone,10,10,Bobbay,574,1491,Eskimo_dog,None
1641,674075285688614912,0,0,2015-12-08 03:57:26,Twitter for iPhone,11,10,Mitch,298,996,Airedale,None
1643,674053186244734976,0,0,2015-12-08 02:29:37,Twitter for iPhone,10,10,Stanley,1340,3380,Cardigan,None
1644,674051556661161984,0,0,2015-12-08 02:23:09,Twitter for iPhone,10,10,Lucy,499,1468,Shih-Tzu,None
1646,674042553264685056,0,0,2015-12-08 01:47:22,Twitter for iPhone,12,10,None,132,735,toy_poodle,None
1648,674036086168010753,0,0,2015-12-08 01:21:40,Twitter for iPhone,9,10,Daisy,219,860,toy_poodle,None
1649,674024893172875264,0,0,2015-12-08 00:37:11,Twitter for iPhone,10,10,None,1266,1814,Pomeranian,None
1650,674019345211760640,0,0,2015-12-08 00:15:09,Twitter for iPhone,10,10,Acro,309,1154,collie,None
1651,674014384960745472,0,0,2015-12-07 23:55:26,Twitter for iPhone,11,10,Aiden,667,1584,Pembroke,None
1656,673887867907739649,0,0,2015-12-07 15:32:42,Twitter for iPhone,10,10,None,257,944,Brabancon_griffon,None
1658,673711475735838725,0,0,2015-12-07 03:51:47,Twitter for iPhone,10,10,None,304,1053,Maltese_dog,None
1659,673709992831262724,0,0,2015-12-07 03:45:53,Twitter for iPhone,12,10,None,283,860,Chihuahua,None
1660,673708611235921920,0,0,2015-12-07 03:40:24,Twitter for iPhone,12,10,Riley,299,1094,golden_retriever,None
1662,673705679337693185,0,0,2015-12-07 03:28:45,Twitter for iPhone,8,10,Dot,411,1273,Shih-Tzu,None
1665,673689733134946305,0,0,2015-12-07 02:25:23,Twitter for iPhone,11,10,None,667,1763,Chesapeake_Bay_retriever,None
1666,673688752737402881,0,0,2015-12-07 02:21:29,Twitter for iPhone,9,10,Larry,506,1281,soft-coated_wheaten_terrier,None
1667,673686845050527744,0,0,2015-12-07 02:13:55,Twitter for iPhone,11,10,George,450,1461,Pekinese,None
1668,673680198160809984,0,0,2015-12-07 01:47:30,Twitter for iPhone,13,10,Shnuggles,481,1389,Samoyed,None
1669,673662677122719744,0,0,2015-12-07 00:37:52,Twitter for iPhone,12,10,Kendall,370,1274,Labrador_retriever,None
1673,673583129559498752,0,0,2015-12-06 19:21:47,Twitter for iPhone,11,10,Sandy,378,1209,golden_retriever,None
1674,673580926094458881,0,0,2015-12-06 19:13:01,Twitter for iPhone,8,10,None,274,845,beagle,None
1677,673359818736984064,0,0,2015-12-06 04:34:25,Twitter for iPhone,8,10,Steve,687,1478,English_setter,None
1678,673355879178194945,0,0,2015-12-06 04:18:46,Twitter for iPhone,11,10,Koda,596,1512,Rottweiler,None
1679,673352124999274496,0,0,2015-12-06 04:03:51,Twitter for iPhone,12,10,None,549,1678,golden_retriever,None
1680,673350198937153538,0,0,2015-12-06 03:56:12,Twitter for iPhone,9,10,Bella,218,755,West_Highland_white_terrier,None
1681,673345638550134785,0,0,2015-12-06 03:38:05,Twitter for iPhone,7,10,Gerald,1315,2554,Pomeranian,None
1682,673343217010679808,0,0,2015-12-06 03:28:27,Twitter for iPhone,11,10,None,278,985,Chihuahua,None
1684,673320132811366400,0,0,2015-12-06 01:56:44,Twitter for iPhone,11,10,Frankie,8170,13668,Samoyed,None
1685,673317986296586240,0,0,2015-12-06 01:48:12,Twitter for iPhone,10,10,None,266,882,miniature_pinscher,None
1687,673270968295534593,0,0,2015-12-05 22:41:22,Twitter for iPhone,11,10,Mac,377,1077,Shih-Tzu,None
1688,673240798075449344,0,0,2015-12-05 20:41:29,Twitter for iPhone,6,10,None,750,1436,Airedale,None
1689,673213039743795200,0,0,2015-12-05 18:51:11,Twitter for iPhone,10,10,Dexter,869,2286,schipperke,None
1691,672997845381865473,0,0,2015-12-05 04:36:04,Twitter for iPhone,12,10,Kenzie,738,1996,chow,None
1692,672995267319328768,0,0,2015-12-05 04:25:50,Twitter for iPhone,8,10,Pumpkin,307,971,French_bulldog,None
1695,672980819271634944,0,0,2015-12-05 03:28:25,Twitter for iPhone,5,10,None,1029,1840,basset,None
1698,672968025906282496,0,0,2015-12-05 02:37:35,Twitter for iPhone,11,10,Gustaf,558,1331,toy_poodle,None
1699,672964561327235073,0,0,2015-12-05 02:23:49,Twitter for iPhone,10,10,Terry,655,1434,Chihuahua,None
1703,672877615439593473,0,0,2015-12-04 20:38:19,Twitter for iPhone,8,10,Oscar,379,1045,Chihuahua,None
1704,672834301050937345,0,0,2015-12-04 17:46:12,Twitter for iPhone,10,10,Ed,583,1329,Pembroke,None
1706,672640509974827008,0,0,2015-12-04 04:56:09,Twitter for iPhone,9,10,Leonidas,329,983,Chesapeake_Bay_retriever,None
1712,672591762242805761,0,0,2015-12-04 01:42:26,Twitter for iPhone,10,10,Taz,342,960,kuvasz,None
1714,672538107540070400,0,0,2015-12-03 22:09:14,Twitter for iPhone,7,10,Darby,376,1041,Chihuahua,None
1715,672523490734551040,0,0,2015-12-03 21:11:09,Twitter for iPhone,10,10,None,175,648,golden_retriever,None
1716,672488522314567680,0,0,2015-12-03 18:52:12,Twitter for iPhone,10,10,Jackie,449,1124,Doberman,None
1717,672482722825261057,0,0,2015-12-03 18:29:09,Twitter for iPhone,10,10,light,618,1148,West_Highland_white_terrier,None
1720,672466075045466113,0,0,2015-12-03 17:23:00,Twitter for iPhone,12,10,Franq,552,1366,cocker_spaniel,None
1721,672272411274932228,0,0,2015-12-03 04:33:27,Twitter for iPhone,11,10,Pippin,3474,6529,pug,None
1722,672267570918129665,0,0,2015-12-03 04:14:13,Twitter for iPhone,10,10,None,629,1518,Irish_terrier,None
1723,672264251789176834,0,0,2015-12-03 04:01:02,Twitter for iPhone,10,10,Kreg,346,1156,Chihuahua,None
1726,672248013293752320,0,0,2015-12-03 02:56:30,Twitter for iPhone,10,10,None,625,1738,Irish_terrier,None
1727,672245253877968896,0,0,2015-12-03 02:45:32,Twitter for iPhone,12,10,Snickers,162,696,Chihuahua,None
1728,672239279297454080,0,0,2015-12-03 02:21:48,Twitter for iPhone,7,10,Ridley,329,907,pug,None
1730,672222792075620352,0,0,2015-12-03 01:16:17,Twitter for iPhone,9,10,Cal,216,793,beagle,None
1732,672169685991993344,0,0,2015-12-02 21:45:16,Twitter for iPhone,10,10,Bradley,377,1033,cocker_spaniel,None
1734,672139350159835138,0,0,2015-12-02 19:44:43,Twitter for iPhone,12,10,None,730,1767,Rottweiler,None
1735,672125275208069120,0,0,2015-12-02 18:48:47,Twitter for iPhone,11,10,just,1167,2436,golden_retriever,None
1736,672095186491711488,0,0,2015-12-02 16:49:14,Twitter for iPhone,9,10,Tuco,374,1007,pug,None
1737,672082170312290304,0,0,2015-12-02 15:57:30,Twitter for iPhone,11,10,Patch,374,949,toy_poodle,None
1738,672068090318987265,0,0,2015-12-02 15:01:33,Twitter for iPhone,7,10,Gizmo,526,1302,pug,None
1739,671896809300709376,0,0,2015-12-02 03:40:57,Twitter for iPhone,10,10,Lola,4253,8564,chow,None
1740,671891728106971137,0,0,2015-12-02 03:20:45,Twitter for iPhone,11,10,Mojo,585,1345,Labrador_retriever,None
1744,671866342182637568,0,0,2015-12-02 01:39:53,Twitter for iPhone,10,10,Dylan,512,1133,Labrador_retriever,None
1746,671789708968640512,0,0,2015-12-01 20:35:22,Twitter for iPhone,13,10,space,3573,7129,dalmatian,None
1747,671768281401958400,0,0,2015-12-01 19:10:13,Twitter for iPhone,10,10,None,538,1205,Chihuahua,None
1751,671735591348891648,0,0,2015-12-01 17:00:19,Twitter for iPhone,11,10,Oscar,775,1467,Irish_wolfhound,None
1752,671729906628341761,671561002136281088,4196983835,2015-12-01 16:37:44,Twitter for iPhone,13,10,None,4449,8597,kuvasz,None
1753,671561002136281088,0,0,2015-12-01 05:26:34,Twitter for iPhone,13,10,the,7390,12960,Gordon_setter,None
1756,671542985629241344,0,0,2015-12-01 04:14:59,Twitter for iPhone,10,10,JD,575,1103,Shetland_sheepdog,None
1758,671536543010570240,0,0,2015-12-01 03:49:23,Twitter for iPhone,9,10,Reginald,420,1191,pug,None
1760,671528761649688577,0,0,2015-12-01 03:18:27,Twitter for iPhone,10,10,Jax,265,851,Doberman,None
1761,671520732782923777,0,0,2015-12-01 02:46:33,Twitter for iPhone,10,10,Alejandro,537,1415,Pomeranian,None
1762,671518598289059840,0,0,2015-12-01 02:38:04,Twitter for iPhone,9,10,Scruffers,298,963,Lakeland_terrier,None
1764,671504605491109889,0,0,2015-12-01 01:42:28,Twitter for iPhone,11,10,Charlie,3622,7102,toy_poodle,None
1767,671486386088865792,0,0,2015-12-01 00:30:04,Twitter for iPhone,10,10,Malcolm,209,583,German_shepherd,None
1768,671485057807351808,0,0,2015-12-01 00:24:48,Twitter for iPhone,11,10,Penelope,236,767,Samoyed,None
1771,671357843010908160,0,0,2015-11-30 15:59:17,Twitter for iPhone,9,10,None,150,406,Italian_greyhound,None
1772,671355857343524864,0,0,2015-11-30 15:51:24,Twitter for iPhone,10,10,Lou,116,486,miniature_poodle,None
1774,671186162933985280,0,0,2015-11-30 04:37:05,Twitter for iPhone,10,10,Sparky,218,745,Chihuahua,None
1775,671182547775299584,0,0,2015-11-30 04:22:44,Twitter for iPhone,12,10,None,352,1137,Rottweiler,None
1777,671163268581498880,0,0,2015-11-30 03:06:07,Twitter for iPhone,8,10,None,1133,1680,Scottish_deerhound,None
1779,671154572044468225,0,0,2015-11-30 02:31:34,Twitter for iPhone,11,10,Holly,225,723,Labrador_retriever,None
1780,671151324042559489,0,0,2015-11-30 02:18:39,Twitter for iPhone,12,10,None,158,677,Rottweiler,None
1782,671141549288370177,0,0,2015-11-30 01:39:49,Twitter for iPhone,9,10,None,670,1176,borzoi,None
1783,671138694582165504,0,0,2015-11-30 01:28:28,Twitter for iPhone,10,10,None,414,939,Samoyed,None
1784,671134062904504320,0,0,2015-11-30 01:10:04,Twitter for iPhone,8,10,Clarence,199,760,Shih-Tzu,None
1785,671122204919246848,0,0,2015-11-30 00:22:57,Twitter for iPhone,4,10,None,2580,3539,Chihuahua,None
1786,671115716440031232,0,0,2015-11-29 23:57:10,Twitter for iPhone,6,10,Phred,792,1379,malinois,None
1787,671109016219725825,0,0,2015-11-29 23:30:32,Twitter for iPhone,8,10,Toby,449,1160,basenji,None
1788,670995969505435648,0,0,2015-11-29 16:01:20,Twitter for iPhone,12,10,None,299,1117,redbone,None
1790,670840546554966016,0,0,2015-11-29 05:43:44,Twitter for iPhone,10,10,Colby,198,600,Shih-Tzu,None
1792,670833812859932673,0,0,2015-11-29 05:16:59,Twitter for iPhone,7,10,Jett,128,454,Pekinese,None
1793,670832455012716544,0,0,2015-11-29 05:11:35,Twitter for iPhone,10,10,Amy,224,743,malinois,None
1795,670823764196741120,0,0,2015-11-29 04:37:03,Twitter for iPhone,12,10,Remington,197,786,Labrador_retriever,None
1796,670822709593571328,0,0,2015-11-29 04:32:51,Twitter for iPhone,10,10,None,99,619,Chihuahua,None
1797,670815497391357952,0,0,2015-11-29 04:04:12,Twitter for iPhone,10,10,Sage,1573,3207,American_Staffordshire_terrier,None
1798,670811965569282048,0,0,2015-11-29 03:50:10,Twitter for iPhone,10,10,Maggie,275,1144,basset,None
1799,670807719151067136,0,0,2015-11-29 03:33:17,Twitter for iPhone,11,10,Andy,501,1171,Old_English_sheepdog,None
1800,670804601705242624,0,0,2015-11-29 03:20:54,Twitter for iPhone,10,10,Mason,979,1992,Pomeranian,None
1802,670797304698376195,0,0,2015-11-29 02:51:54,Twitter for iPhone,11,10,Trigger,243,744,Pembroke,None
1803,670792680469889025,0,0,2015-11-29 02:33:32,Twitter for iPhone,7,10,Antony,285,839,toy_poodle,None
1804,670789397210615808,0,0,2015-11-29 02:20:29,Twitter for iPhone,9,10,None,246,671,beagle,None
1805,670786190031921152,0,0,2015-11-29 02:07:44,Twitter for iPhone,8,10,Creg,205,609,Pembroke,None
1807,670782429121134593,0,0,2015-11-29 01:52:48,Twitter for iPhone,5,10,None,789,1588,Chihuahua,None
1808,670780561024270336,0,0,2015-11-29 01:45:22,Twitter for iPhone,7,10,Traviss,296,794,Labrador_retriever,None
1809,670778058496974848,0,0,2015-11-29 01:35:26,Twitter for iPhone,10,10,None,74,331,pug,None
1810,670764103623966721,0,0,2015-11-29 00:39:59,Twitter for iPhone,10,10,Vincent,432,1086,Norfolk_terrier,None
1811,670755717859713024,0,0,2015-11-29 00:06:39,Twitter for iPhone,9,10,Gin,114,448,keeshond,None
1814,670717338665226240,0,0,2015-11-28 21:34:09,Twitter for iPhone,12,10,None,507,1222,Pomeranian,None
1815,670704688707301377,0,0,2015-11-28 20:43:53,Twitter for iPhone,6,10,Danny,379,775,Norwich_terrier,None
1816,670691627984359425,0,0,2015-11-28 19:51:59,Twitter for iPhone,8,10,Ester,249,596,Shetland_sheepdog,None
1817,670679630144274432,0,0,2015-11-28 19:04:19,Twitter for iPhone,8,10,Pluto,290,758,Ibizan_hound,None
1818,670676092097810432,0,0,2015-11-28 18:50:15,Twitter for iPhone,8,10,Bloo,44,251,Dandie_Dinmont,None
1823,670452855871037440,0,0,2015-11-28 04:03:11,Twitter for iPhone,11,10,None,213,554,malamute,None
1825,670444955656130560,0,0,2015-11-28 03:31:48,Twitter for iPhone,10,10,Paull,2026,6792,English_springer,None
1826,670442337873600512,0,0,2015-11-28 03:21:24,Twitter for iPhone,11,10,Koda,202,649,Sussex_spaniel,None
1827,670435821946826752,0,0,2015-11-28 02:55:30,Twitter for iPhone,10,10,None,528,1066,basenji,None
1828,670434127938719744,0,0,2015-11-28 02:48:46,Twitter for iPhone,11,10,Hank,660,1419,Chesapeake_Bay_retriever,None
1829,670433248821026816,0,0,2015-11-28 02:45:17,Twitter for iPhone,10,10,Sam,114,332,giant_schnauzer,None
1830,670428280563085312,0,0,2015-11-28 02:25:32,Twitter for iPhone,11,10,Willy,642,1402,chow,None
1832,670421925039075328,0,0,2015-11-28 02:00:17,Twitter for iPhone,12,10,Herb,648,1326,Chihuahua,None
1835,670411370698022913,0,0,2015-11-28 01:18:21,Twitter for iPhone,12,10,Scooter,920,2045,Maltese_dog,None
1837,670403879788544000,0,0,2015-11-28 00:48:35,Twitter for iPhone,10,10,Nigel,161,438,pug,None
1838,670385711116361728,0,0,2015-11-27 23:36:23,Twitter for iPhone,8,10,Larry,217,567,whippet,None
1839,670374371102445568,0,0,2015-11-27 22:51:19,Twitter for iPhone,12,10,Daisy,276,754,English_springer,None
